text,sentiment,label
"@santanderukhelp no it is not in my junk mail, ""information received, we will be in contact with you soon. 05/02/2022"" imagine you are a child and try and navigate your way past this? i don't know where to go from the contact us page. so i went to the bank!",negative,service - general
@santanderukhelp My purchase?,negative,service - general
@santanderukhelp I need to speak to your fraud team urgently and canâ€™t get through,negative,fraud
@RevolutApp I am still in the chat but whoever in the chat is not listening to what I am saying - the refund must be processed today,negative,service - general
"Fantastic to meet with the brilliant @RevolutApp team earlier today, thank you for hosting me! https://t.co/Po6pRG5sPR",positive,general
"@NatWest_Help hi just received a text from +44 7830 375843 about some transactions, is that one of your numbers?",neutral,fraud
@santanderukhelp But what do I do when I'm on hold for up to 40 minutes and have to end the call every time another patient arrives it's ridiculous ?,negative,service - general
"@neily_boy72 @RBS_Help Hi, sorry to hear you are experiencing problems with our new app.

I can see that our team have replied to your DM, and they have also requested a plastic card to be sent out to you.Â 

Please respond to our DM if you continue to experience the same logging in problems, thanks.",negative,service - digital
@NatWest_Help pls help me ðŸ˜¢,neutral,inquiry
@LloydsBank It got worse. The branch didnt call me so i went in to discuss. The chaps payment was originated at 10am today for the house purchase that everyone involved knew about. It's  5pm and money still in my account. What do I do about my removals today and getting keys etc ??,negative,service - general
"@santanderukhelp I have emailed to request SOMEONE CALLS ME URGENTLY, not just to log feedback!",negative,service - general
@philskyross1962 @LloydsBank Oh my goodness this is DISGRACEFUL!,negative,service - general
@NatWest_Help - my son has been on hold 3 hours trying to find out what has happened to his request to transfer ISA money to a standard account - made 3 weeks ago. Is there an alternative way of contacting you?,negative,service - general
"@RevolutApp hi I need help. I need an email to get in touch with the revolut service because the App don't answer, I need help",negative,service - digital
@monzo who can I report a scam text to please.,neutral,inquiry
@HSBC_UK 1hr15 minutes and still counting to contact your #businessbanking help desk. Cannot believe you are charging customers for such #badcustomerservice @OmbsForSmallBus,negative,service - general
"After releasing Covid #loan loss provisions, @LloydsBank has reported pre #tax profits of Â£6.9 billion for 2021, compared to Â£1.2 billion in 2020. 

Read more on @cityam at https://t.co/S2wGoUIgb3 

Need advice on related matters? Contact our team today. 

#Preston https://t.co/PdVRGKJPpP",positive,investors
"After releasing Covid #loan loss provisions, @LloydsBank has reported pre #tax profits of Â£6.9 billion for 2021, compared to Â£1.2 billion in 2020. 

Read more on @cityam at https://t.co/lMUnsqp8Xt 

Need advice on related matters? Contact our team today. 

#NorthLondon https://t.co/KLZZqNd4zg",positive,investors
"After releasing Covid #loan loss provisions, @LloydsBank has reported pre #tax profits of Â£6.9 billion for 2021, compared to Â£1.2 billion in 2020. 

Read more on @cityam at https://t.co/ICb3P7zpxb 

Need advice on related matters? Contact our team today. 

#Cardiff #Bridgend https://t.co/20eNZX5TIL",positive,investors
"After releasing Covid #loan loss provisions, @LloydsBank has reported pre #tax profits of Â£6.9 billion for 2021, compared to Â£1.2 billion in 2020. 

Read more on @cityam at https://t.co/qhSoJDdmlE 

Need advice on related matters? Contact our team today. 

#WhiteCityLondon https://t.co/nMX186S1i6",positive,investors
@monzo is this legit? Card doesnâ€™t expire until October https://t.co/VIHlTm8EOd,neutral,inquiry
@monzo Why did you put my brother's card on advertisement?,negative,service - general
@santanderukhelp twice today I have been on hold waiting for an operator for over twenty mins. Only for the wait music to stop and the call disconnected. Whatâ€™s up with that??? #Santander #CustomerService,negative,service - general
@santanderukhelp twice today I have been on hold waiting for an operator for over twenty mins. Only for the wait music to stop and the call disconnected. Whatâ€™s up with that???,negative,service - general
"@HSBC_UK You still donâ€™t understand
The facts are in my tweet &amp; there are no personal details required
HSBC RAISE INTEREST RATES ON CREDIT CARDS BY 2% in under a week of BoE raising base rates yet FAIL TO RAISE ANY SAVINGS RATES AFTER TWO BASE RATE RISES
WHAT IS THERE YOU DONT UNDERSTAND",negative,service - general
@RevolutApp I canâ€™t find â€˜new chatâ€™. Thereâ€™s only a â€˜chat with isâ€™ that opens up to Rita,negative,service - digital
"@deafdragongirl @paulbelmontesli Sorry thatâ€™s happened Laura! Totally agree, itâ€™s a reasonable adjustment under the Equality Act 2010. @BarclaysUK offer both BSL &amp; Lipspeaker service, perhaps itâ€™s time to change banks? Certainly not good enough from @HalifaxBank - clearly training is needed amongst their staff!",negative,service - general
"@BarclaysUK frozen my account for 3 months and when the court ordered in my favour 4 days ago, they still holding my money claiming that they didnâ€™t see the court order. Looks like They are making money from my frozen money.",negative,service - general
@santanderukhelp Iâ€™ve gotten through just now but been put on hold again - no itâ€™s not a general enquiry,negative,service - general
"@Moneybox I had this unexpected text from ""info"". Googled the address and it doesn't seem to be one recognised by @monzo. If I weren't so mistrustful I might have got in to some trouble, so I thought it might be worth showing you! https://t.co/2Ondx0d4hx",negative,fraud
"@RevolutApp @Millenniumbcp Hi @RevolutApp
Now I can't add money to my account at all. There is no button to submit the SMS confirmation code. My payments have been refused for lack of funds. ðŸ™„ https://t.co/kgBVjVwNvJ",negative,service - general
"@RevolutApp @Millenniumbcp Figured it out. It's a problem with the size of the font in Android. If you set the size of the letters to be bigger than the default, you cannot charge your Revolut card. I reduced the size and the button became visible. It's an accessibility problem, please report it upstream.",negative,service - digital
@RevolutApp Whats the reward? And whats the cost for someone in uk,neutral,inquiry
@Citibank becomes the first bank to fully eliminate overdraft charges. Will others follow? @Barclays @HSBC @NatWestGroup @LloydsBank,neutral,inquiry
@RevolutApp Next payday I will get a new phone,neutral,inquiry
"@santanderukhelp Well, I'd rather hear that there's some scope for intelligence or learning in the system rather than complain that you can't pay my salary promptly. I'll have a look for an account that's a bit more international-friendly, thanks anyway.",negative,service - general
@santanderukhelp Cheers,neutral,service - general
"@monzo I've just joined monzo, and I already love it! â¤ï¸",positive,service - general
@RevolutApp @tx_4z Is there any way I can talk to revolut outside the app? I can't open my account in the app,negative,service - digital
@jackdolbs @NatWest_Help What exchanges ?,neutral,inquiry
"@santanderukhelp how long does a credit card application confirmation email take to arrive? I applied at 4pm.
Thanks",negative,service - general
@idigmusictoo @Telvi_idk @monzo Fraud investigation on going please don't get involved.,neutral,fraud
"@charleywood22 @santanderukhelp Crazy, hung up ten minutes ago. #unitedinpain",negative,service - general
@santanderukhelp But will they be put on hold? I've genuinely been on hold for hours and don't have time to do this again? I've got half an hour until the lines close and then that's it,negative,service - general
@LloydsBank having problems using our cards on the #hermes site. Can you help? Thanks,negative,service - general
"@Mrdini @HalifaxBank Truthfully, I have no idea. I have a hunch that heâ€™s based down south. If heâ€™s not local to my branch, it might make sense that heâ€™s not available for an in person meeting, so why not defer me to a local mortgage adviser? ðŸ¤·ðŸ¼â€â™€ï¸",neutral,service - general
"@HSBC_UK Thank you, I will do that.",neutral,inquiry
"Pls RT Is @LloydsBank worst bank in UK? ""We specialise in causing harm and distress to elderly and disabled."" Telling 91 year old housebound widow to ""sign up for mobile app"" is beyond believe. OR ""The bank that likes to say ""the computer says no"" and we have to obey. #FAIL",negative,service - general
@monzo I'm a @StarlingBank kind of girl. Ethics matter.,negative,service - general
@NatWest_Help what are the opening detials for the Retail Payments Helpdesk... thanks,neutral,inquiry
@t1mbo77 @idigmusictoo @monzo I apologize in advance if you actually have a brother.,neutral,general
@t1mbo77 @monzo You never mentioned that you had a brother before.,neutral,general
Do not click the link when receiving messages like this it is a scam and not affiliated with @monzo https://t.co/xppjzMoTbj,neutral,fraud
@mouthwaite @HSBC_UK Lloyds are pretty amiable,negative,general
"@monzo just got a text saying my session expired. no offense but this is the first time I heard of your service, how do I check if my phone number is being used?",neutral,inquiry
