text,sentiment,label
"Would love to know how the @RevolutApp UK banking license application is progressing. The UK is Revolut's largest market - currently around 4m users. Romania and Ireland are next with circa 1.5m each.

The impact of the license will be huge.

@alanchanguk

https://t.co/Pj5aSgA76q",,
@Paysend @JairoRiveros @IBSIntelligence Please stop allowing transfers to Russia. @RevolutApp already did.,,
@HalifaxBank when am I likely to speak to a human? I’ve been waiting now for over half an hour on the phone. I need to resolve an issue with my credit card urgently.,,
Figures from @HalifaxBank show that house 🏡 price growth 📈 gained an additional +0.5% in February and now stands at 10.8% - the strongest level since June 2007 (+11.9%)! Thanks @propertyr. Find more info on data here 👉 https://t.co/k9qHMVdw82 👀@RelocationAgent colleagues https://t.co/PNQQ9AfLIZ,,
@RevolutApp I need a matter dealt with urgently and your agents aren’t responding on the app,,
"@RevolutApp hey there, I still do not have access to my bank account and now I have stopped receiving emails about notifications on my account !!!! What is going on @david_scahill @RevolutApp @ecb @centralbank_ie https://t.co/eRrYLQ43Ep",,
"Ahead of International Women's Day @womensd; new @TSB figures show it's a level playing field when it comes to money, despite women having lower financial confidence than men.

Read @TSB's findings, here:
https://t.co/juq94EI1jx https://t.co/bUvUy5L2uB",,
@LloydsBank Hello! We’re spring cleaning and we’ve come across a birthday card with some of the old paper £10 notes in. Can we still take them to the bank and deposit them?,,
"Word of warning, don't Bank with @NatWest_Help @NatWest ... If you need to get in touch, you've got no chance of getting through.

On hold for an hour and a half then line went dead, @HarrisonButle12 (son) now on hold for an hour and 20mins. 
0/10 Customer Service",,
@NatWest_Help It fine now.  Payment just gone through.  Thanks.,,
"@santanderukhelp - what an awful, useless banking service you run. I have been holding for 61m now. Your web chat team are untrained, inconsistent and inefficient. Is this customer service?",,
@RevolutApp Let me think for a moment...should I put my money into a bank owned by Russians at the present time....???,,
"@santanderukhelp How are EU nationals meant to prove their solely digitally available Settled Status when wanting to open an account if your process does not allow for it? I have shared my code with you, even sent screenshots. Still not good enough.",,
"@BlackSeedsNet @UWEBristol @BlackSWNet Absolutely! @BlackSWNet and @NatWest_Help 💚🌱 amazing partnership and work. Thank you for having me on board, and giving me the platform to share.",,
"@santanderukhelp @santanderuk Banking is difficult, then Santander cannot service my accounts efficiently",,
@santanderukhelp Just needing to speak to someone should not take 1h20m.,,
@NatWest_Help Will anybody answer to me?,,
Hi @SirPatStew hope you're well. Could you help clear up a friendly dispute between my wife and myself if you have a moment. Is this you in the @HalifaxBank adverts? I'm convinced it's yourself but my wife is adamant that it's not. Please help to return harmony to our home😂 https://t.co/FMnAkAYya7,,
@santanderukhelp It was but I was sent a Mastercard and my old one was a visa so when I got my letter with my new card it said I’d have to change the details,,
"@HalifaxBank you suck.
Called, spoke placed on hold, after 10 mins hung up. Started chat. Chat ended. Literally looking to switch as we speak.",,
@RevolutApp I did not received anything !,,
@santanderukhelp Will I receive a new debit card when it expires or do I need to call the bank to order a new one?,,
@HalifaxBank It has worked everywhere else,,
"@vefamdamme @binance @Barclays @BarclaysUK @BarclaysUKHelp Quit from a bank that doesnt allows you to do whatever you want with your money, youre creating a precedent",,
"Rising #houseprices make it more expensive for first time buyers to get on the property ladder. Figures from @HalifaxBank today show prices rose in February and now stand at an average of £530,469 in London #UKHousing #HalifaxHPI

https://t.co/BWfWxzum9P",,
"@TSB what on earth is going on, I put in a fraud claim I January online and not heard nothing, and I get a letter today saying that the Oxford branch is closing, that’s the second one for us",,
@HalifaxBank / hello - I’m trying to set up a standing order / after completion I’m ask to continue to receive a phone call to put in a 4 digit number / I receive no phone call,,
@RBS_Help I got through after 66 mins…. Thanks 🙈👍🏻,,
"@NatWest_Help I'm trying to close my help to buy account. It said that I can do it online but the closing form says you can only do that for an ""instant access savings account""",,
@StunnerCurves @HalifaxBank @HSBC_UK Was that all the ££ u got from having loads of sex,,
@santanderukhelp I won't know the exact amount until Friday as I am still collecting pledges,,
@HalifaxBank customer service for home insurance is absolutely shocking. Advisor very cheeky on the phone and not interested in claim that I am trying to make.,,
@StarlingBank Hey! There's a bug in your android app. When I switch between bank accounts (eg. Personal -&gt; Business) It doesn't refresh the 'Swipe up for transactions' list until I navigate to another screen (such as spaces).,,
@RevolutApp Strangely my claim for a chargeback has been turned down due to no evidence of fraud even though I sent a police report and the cancelled card was used repeatedly unsuccessfully for the following 24 hrs. 🤷‍♂️,,
@NatWest_Help I’ve been on hold for like 8 hours total Over the past week! I cannot get through to anyone. It’s becoming a joke now.,,
@SoabsUK @RevolutApp Same.,,
@santanderukhelp does anyone answer the phone?,,
@vefamdamme @BarclaysUKHelp @monzo @StarlingBank @RevolutApp @binance Get #Metaverse coins to become part of the real #Decentralization $vemp will allow you to join the #fight #vEmpire and the #Metaverse coin will be just higher #P2E #NFT Play the card game and earn #vemp 🤯2 #other games 🚀 coming soon #bnb bridge #Polygon next 🔥 @vEmpiredigital,,
@BarclaysUK Could someone respond to my DM please,,
"@RevolutApp  Hey anyone  use Revolut?
I recently had my card stolen and it was used 3 times for large amounts before I could freeze the card. I reported this to the police and have sent this to Revolut. However they are refusing to reimburse me any of the stolen money.",,
@BarclaysUKHelp My complaints handler is out of office today but will hopefully reply tomorrow. Not helpful when I’m told to call the relevant team but nobody can provide me with their number! Pretty appalling from @BarclaysUK that your court orders team ignores emails,,
"@CooperativeBank 

Spent 45 mins on hold this afternoon trying to get through to you, had to give up. Rung again its says 60 min wait, doesn't say where I am in the queue - that technology is more than 30 years old now. 

I don't think my business will be banking with you",,
@monzo I WAS a customer until you closed my account!,,
@monzo Brilliant card with excellent service,,
@RevolutApp The amount is trivial and I really don’t care about it I just want the account closing.,,
"@RevolutApp and that for metal cards, chip &amp; pin is not required to authorise. SERIOUS security breach that your members should know about.",,
"@Duplobob @RevolutApp LOOKING FOR SWAP , TRACKER AND UNIVERSAL SNIPER? 
WE GOT YOU ALL IN ONE 💣 🔥 🔥

           🔥 FOCAL DEFI🔥
 
🔒 FULLY AUDITED AND SECURED
🦅SAFU SWAP
🌍 FOCAL BROWSER
🔥 FOCAL LAUNCHPAD

AMAZING TOKENOMICS 🔥
📲Telegram: https://t.co/mrJm3ixGLK
Tutorial:
https://t.co/PXHPmHUIXF",,
@monzo Love mine!!!,,
@StevePeers @bp_plc @Shell_UKLtd @PwC @NatWestGroup @KPMG @BarclaysUK @HSBC_UK @EY_UKI This would be a heroic form of #CorporateResponsibility 2/2,,
"@santanderukhelp Thanks, however I’ve been waiting months and months with no information. Letters demanding repayment each month. Declining credit score each month. No timeline. No apology. @santanderuk it really is shocking.",,
"@RevolutApp Hello and thanks for your reply, I did followed you,  Will try to DM right away. thank you!",,
@monzo why since upgrading my card can I not get cash out the machine?!,,
@HSBC_UK U are totally missing point I know exactly how to amend &amp; set up standing orders but u seem to be unaware that since last week when following correct procedures it keeps saying can’t do &amp; try again later &amp; when wanting to send secure message it’s only Q&amp;A &amp; bots live chat on line,,
@AuthorSJB @HSBC_UK That's like giving them a gift card for a shop no longer in business,,
"@ginguarbailey @monzo @Tesco This was the response I had from Monzo, I don’t even know how this can be resolved. 3 weeks in a row it happened, this and the quality I received in my last Tesco order has pushed me to start shopping in my closest grocery store which is Aldi 😂 https://t.co/Tebu5wbhX0",,
"Great campaign from @StarlingBank
https://t.co/tVBhS0OA7k #MakeMoneyEqual #IWD2022",,
@LloydsBank Are you fuck,,
"@RevolutApp @RevolutApp has blocked my money saying that the transfer from my own account is under review, already 7 days, customer support is unable to help, is Revolut on default?",,
@LloydsBank Hello how come I’ve made payments that have been taken out and then the same payment is in my pending transaction that has now made me in - money?! Making me potentially pay twice for the same purchase!? Is this an error with your system,,
"TSB Community Heroes, Mark &amp; Susan Bates ✨

Find out more about Mark and Susan's amazing community work on our Pride of Britain YouTube tomorrow.

#prideofbirmingham #celebratingheroes @birmingham_live  @TSB https://t.co/PuH14lHhBI",,
@Arkadylon @RevolutApp Haha. Welcome to Revolut. Find a more caring bank.,,
"@HSBC_UK Wouldn’t call it new! Just a refresh. And this has been out for months now. 

Will there be any new feature like manage payees or budgeting or savings pots??",,
"@Letsforget20201 @santanderukhelp Contact molinhacker on Instagram because I was a victim of this also I got scammed and hacked of 5.52 Eth, but I am glad he got my Eth recovered.i believe he can help you too with refund show him proof and don't forget to thank me lol, 😅❤️💯",,
"@MissSilkyRose @HalifaxBank @HSBC_UK @HSBC_UK already got rid of their counter, looks like they got rid of the staff too. Shut. So I thought no problem, I’ll go to my other bank. Nope, closed 230pm cuz of covid. Sure. Fuckin joke alright babes.",,
"@BarclaysUK 🇺🇦💥🇷🇺 @BarclaysUK still in Russia? 
🪦 💥✈️Still have stake in Russian Expobank",,
@RevolutApp Hi. Anyone thinking of signing up to Revolut think carefully. The app works great and things are easy to use. That’s until you loss or have your card stolen and money is withdrawn illegally. Then they don’t help or reimburse any lost money. Beware.,,
"@LloydsBank Thank you Keavy, please pass this message on to higher up. Thanks for being the nation’s best number 1 bank. Proud 🥲 to be banking with you. https://t.co/OmMqBS1RVz",,
@officialpeters7 @RevolutApp They have banned me from their Twitter because I questioned them.,,
"@NatWest_Help @Tesco @VisaUK Hi Rae, thanks for the reply.

No need to make a complaint, I'd just like Nat West to consider these obstacles some people face and try to bring more flexibility into the system.

She's ordered from Tesco every week for about 5+ years so it's not a high risk transaction.",,
Thank you @LloydsBank for helping me understand my issue. Which is now resolved thanks 🙏 https://t.co/BRyqdfVaDH,,
@DrHannahWhite @LloydsBank @DodsGroup Well done in being recognised (though I’m not surprised).,,
Thanks to @LloydsBank for sponsoring  the @DodsGroup Women in Westminster 100 reception this evening - very special to be able to celebrate in person with so many fantastic women!😊#WiW100,,
@GeniusAdz16 @TSB They self destructed,,
"@LloydsBank Well, it has  been refunded on next months statement not on the current one that’s due that’s the problem I have. So I still owe the full amount even with the refund. I am unsure what to do now.",,
"@HSBC_UK 2/2 Every time I call to get to the Internet Banking dept. the system automatically redirects me to the Bereavement Service no matter what options I select. Your ""AI"" algorithms are completely out of control and causing customers hell.",,
@beanien7 @RevolutApp I mean their decision NOT to reimburse me.,,
@santanderuk &amp; @santanderukhelp go fuck yourself!!,,
@etiene_d @nubilang @Bizum_ES @monzo But everybody had monzo so XDDD,,
@PuntingFan @RevolutApp Then you are mistaken since REVOLUT was founded and owned by two people  - Storonsky (Russian) and Yatsenko who ironically is Ukrainian! It has a banking licence with the Bank of Lithuania.,,
"Ugh, checked my bank account to find that some scum have made dozens and dozens of fraudulent transactions and emptied it. It's a bloody awful feeling.  @TSB have been fantastic though, most money will be returned shortly, thank you fraud team x",,
@CWCardiffBEA2 @CorpusChristiHS @WillmottDixon @StarlingBank @kierconstruct @MolsonCoors @WatesGroup @cardiffcouncil @atkinsglobal @motonovofinance Thanks for inviting @CAVC to participate in the mock interviews @CorpusChristiHS  They are such a valuable experience for pupils and one we are very pleased to support https://t.co/pvTFZPPvJa,,
"@britainsmallbiz call for #HelpToGrow programme for #soletraders, after @LloydsBank's #BusinessDigitalIndex illustrates a big divide #digital #tech via @YahooNewsUK https://t.co/9Z8nOg9MGR",,
@CooperativeBank literally can’t log on the app or online banking since I’ve downloaded that HID approve absolutely ridiculous - this is supposed to be business banking how can you run a business with no access to your banking?!,,
"@HalifaxBank 👏👏 congratulations, you have now made it impossible to use your card online, well done 👏 you",,
@RevolutApp hi. I’ve sent someone a payment request and they keep getting “something went wrong: transaction_request_p2022_03_pkey constraint violated. Multiple cards and multiple requests.,,
"STARTING TOMORROW! | The @FA and @BarclaysUK are putting on the #LetGirlsPlay session in schools across England on Wednesday 9 March! ⚽ 

Our aim? To get as many girls as possible in school all playing football on the same day! 🙋‍♀️

Get involved here ⬇️

https://t.co/giCvML2LFh https://t.co/nH8rQAlIqs",,
@santanderukhelp Yes thank you for your reply. You could donate the fee that I was charged to the Ukraine fund.,,
@NatWest_Help if i come into a branch with all the correct identification and want to take money out of my account no matter how much why is this not possible ?? Apparently i have to have an invoice for what i need it for ? This is my money not yours ? Please explain??,,
@RevolutApp Does Revolut really do not have the courage to directly write who is to blame for this war?,,
"@real_evilal @askpermanenttsb @RevolutApp @n26 I have Revolut for smaller things, but I decided I wanted main direct debits etc to go through an old-school bank.",,
"@muajreen @monzo @coinbase @elonmusk @binance @VitalikButerin @RobinhoodApp CONNECT WITH US
IMPORTANT LINKS
Website; https://t.co/3iOaMdmJCq
Twitter;https://t.co/YPIRT6bKNu

Telegram community group; https://t.co/ODb0zNiV47

Telegram channel; https://t.co/oYjp9iuFa8",,
"@RBS_Help are offering 29 positions for Software Developers via @apprentice_scot ⬇️
https://t.co/nf24NXlvby

Closing date: 23/4/2022
#ScotAppWeek22 #ApprenticeshipsWork https://t.co/M0sM8gTxpn",,
"Erm ... @NatWest_Help applied for a childs account in branch about a month ago - apparently the application can't be found anywhere. So where has this important info disappeared to?

Now, if I turned up with a few million to launder, I guarantee you'd manage to sort that for me.",,
@hermajestysplez @santanderukhelp I don't think my card has been blocked (hopefully!) but reckon the problem is because no OTP was sent to validate the transaction (yesterday or today),,
@real_evilal @MaiaDunphy @askpermanenttsb @RevolutApp @n26 It’s all fun and games till something goes wrong with one of these. When it goes wrong it goes wrong and you only have the hope of somebody seeing your tweet who might get back to you.,,
"@LloydsBank Oh, trust me, I’m paranoid! In a good way.",,
"@groprotocol @CryptoSapiens_ @humptycalderon @graadient @Spotify @RevolutApp @jessewldn @argentHQ @zksync @avalancheavax @AlphaFinanceLab 🔹 They have forums for discussion and proposals and @SnapshotLabs voting
🔹 At the inception of their DAO, they created a temporary non-transferable ERC-20 token called xGRO for their community to vote with",,
"@DanicaPriest @martr101 @Elidiard @BristolCouncil I also look forward to Rees’ BTR hustings which will inform a consultation with 
@Savills 
@landg_group @WillmottDixon 
@BNPParibas 
@ytlcommunity 
@graingerplc 
@GoldmanSachs 
@LloydsBank 
@AlderKing",,
@HSBC_UK  your silence speaks volumes. If anyone wants to use a modern bank you can trust please do not use HSBC. They have suspended my acc after I tried to pay 100 to. Competitor. Spent 3 hours on phone with fraud team.passed all test still holding my money. Dodgy ood banking!,,
"@RevolutApp I did!! Since I tried to talk to three of your agents for a few weeks now, none of them can tell me why, only told me the transfer is completed, asked me to download the document and check with my beneficiary's bank. I did it all, but still my beneficiary CAN'T locate the fund!!",,
"The Sustainable Investment Summit is sponsored by @BlackRock_UK,  @HSBC_UK, @MandGInsights, @PictetAM and @GOLDCOUNCIL – don’t forget to register: https://t.co/UKS7vgq68T #SI_Summit https://t.co/S5z8hjdpky",,
@HSBC_UK I have banked with you for 40 years but if this isn’t resolved today I guarantee I will go to the branch 9am tomorrow and take every penny out and bank with a bank who I can trust,,
@DeFi_Dad @HSBC_UK Is my new youtube channel,,
"🤝| @AstonUniversity partners with @HSBC_UK to support black and ethnic minority student entrepreneurs

📓 The Student Incubator Programme will see successful candidates embarking on a 12-week bespoke course run by Start Up Discovery School

👉https://t.co/rArX9yUPfo

#TeamAston https://t.co/LMKuhnrzdy",,
@StarlingBank thinking of opening joint acc with you. Can we transfer money to Sterling acc from Halifax via standing order or is there a fee incurred? Thanks!,,
"Survey by @HSBC_UK into #retirement prospects reportedly finds about half of respondents expect a financial struggle when they stop working. About 52% of women and 47% of men share that concern. #HSBC recommends ‘having a plan in place, whatever your age’. https://t.co/cONvmqwJMZ",,
@HSBC_UK are you ACTUALLY having a customer service or is your mission to have the electricity being cut off for families while your abroad call center is clueless? https://t.co/8SpJmwwAXW,,
"@LloydsBank The sender does, my bank directed me to you as they don’t have access to any further information",,
@StunnerCurves @HalifaxBank @HSBC_UK Trust me it does work,,
"Brilliant to see @FScott5050 before the #5050Parliament #IWD2022 event with @AppgWiP, supported by @LloydsBank 
👊We must #BreakTheBias &amp; make @HouseofCommons a place more women want to be @UNWomenUK @fawcettsociety 
👉#SignUpToStand 
https://t.co/qyhldvSojp https://t.co/YrSQUuErJv",,
"@BornInvestor @RevolutApp Note to public: all companies try to maximize profits, that’s what we want to own.",,
@HalifaxBank Yes it does. We are buying euros but paying in £. We are buying them from a UK bank.,,
@CooperativeBank He was but he forgot the passwords,,
"@santanderukhelp I used one of the cards in a supermarket yesterday and the same one in a taxi via PayPal today, so the cards don't seem to be blocked. It looks like a significant number of merchants may be non-compliant.",,
"@NatWest_Help John, are you there? Can you help me please?",,
@NatWest_Help @decappeal Please please call me. Because I tried to contact your people nobody respond. I’m in USA now and I lost my account. And I want transfer my money from your bank to Bank of America account,,
@AstonUniversity partners with @HSBC_UK to support black and ethnic minority student entrepreneurs #TeamAston 👇 https://t.co/TI65Zn30MA,,
"Hey @NatWestComm - customer for 45 years, no previous claim, you refuse to help me with a fraud incident on 23 Feb and don't even bother to get in touch. #rubbishbank @NatWestGroup @NatWest_Help 
'We're Here to Support You' - really?",,
"@saradwheeler @NatWestGroup @NatWest_Help Thank you for your tweet Sara, 

I am sorry to hear about your query. I would advise that you message @Natwest_Help directly via DM so they can assist you further today :)

Thank you [RB]",,
@RevolutApp thanks for the cash out🙏🏽,,
AstonUniRKE: @AstonUniversity partners with @HSBC_UK to support black and ethnic minority student entrepreneurs #TeamAston 👇 https://t.co/AbZ55TEInG,,
Amazing. @RevolutApp and its customers have now raised over €10 million for the Red Cross Ukraine appeal in 10 days. https://t.co/1j5t5wVBRH,,
@RevolutApp @fullahchatpod Support team in app chat are also MIA as I've been waiting 20min to ask an agent what is happening,,
"@RevolutApp hi, I need help with a transaction that I’ve not yet received and no one is replying on the app?",,
@RevolutApp @Murphy80593225 @MRJoseSol I just opened @Revolut only for me to come to see thousands of complaints and I have one too. Why will a digital bank not show funds transferred to my account immediately and no one is answering me again. Are you a digital bank or archaic bank??? Poor!,,
@RevolutApp @fullahchatpod It is really wrong to hold down on people's money and don't have a time frame when the issues will be resolved! In a life and death situation what happens?,,
"@BarclaysUKHelp have you found out who my complaints handler is that you spoke to earlier today? I can’t locate who it is, and not heard back from anyone at @BarclaysUK about the court order information at all yet, nor from the complaints team. Please help.",,
